hpan,calculation_date,txn_count_7d,txn_count_30d,txn_count_90d,txn_amount_7d,txn_amount_30d,txn_amount_90d,avg_txn_amount_7d,avg_txn_amount_30d,avg_txn_amount_90d,p2p_count_30d,p2p_amount_30d,unique_mcc_7d,unique_mcc_30d,unique_merchants_30d,avg_hour,weekend_ratio,night_txn_ratio,avg_daily_txn_count,days_since_last_txn,total_txn_count,p2p_ratio_30d,max_daily_txn_count,recency_score,frequency_score,monetary_score,customer_segment,activity_level
561468000000000073531,2025-04-30,0,0,6,0.0,0.0,2273566.0,0.0,0.0,378927.6666666667,0,0.0,0,0,0,10,0.16666666666666666,0.0,1.2,42,6,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000013623,2025-04-30,2,3,8,416230.0,555000.0,3643746.0,208115.0,185000.0,455468.25,1,138770.0,1,1,3,15,0.375,0.0,1.0,2,8,0.3333333333333333,1,Active,Low,High,Champions,Low
860012000000000036782,2025-04-30,0,2,6,0.0,168302.0,3857449.0,0.0,84151.0,642908.1666666666,0,0.0,0,1,2,15,0.5,0.0,1.0,13,6,0.0,1,Regular,Low,Medium,Potential,Low
427832000000000032585,2025-04-30,1,1,7,52502.0,52502.0,2616922.0,52502.0,52502.0,373846.0,0,0.0,1,1,1,12,0.2857142857142857,0.0,1.0,4,7,0.0,1,Active,Low,Low,Lost,Low
860006000000000030524,2025-04-30,0,2,5,0.0,1209271.0,2084805.0,0.0,604635.5,416961.0,1,1131576.0,0,1,2,14,0.2,0.0,1.0,8,5,0.5,1,Regular,Low,High,Potential,Low
860051000000000040052,2025-04-30,0,2,5,0.0,361025.0,1703521.0,0.0,180512.5,340704.2,1,189043.0,0,1,2,13,0.6,0.0,1.0,8,5,0.5,1,Regular,Low,Medium,Potential,Low
544081000000000007197,2025-04-30,0,2,5,0.0,462428.0,650847.0,0.0,231214.0,130169.4,0,0.0,0,1,2,15,0.0,0.0,1.0,9,5,0.0,1,Regular,Low,High,Potential,Low
860006000000000004106,2025-04-30,1,1,5,181195.0,181195.0,706121.0,181195.0,181195.0,141224.2,0,0.0,1,1,1,11,0.2,0.0,1.0,7,5,0.0,1,Active,Low,Medium,Lost,Low
402306000000000012649,2025-04-30,1,1,5,177792.0,177792.0,1358313.0,177792.0,177792.0,271662.6,0,0.0,1,1,1,13,0.4,0.0,1.0,4,5,0.0,1,Active,Low,Medium,Lost,Low
860004000000000001748,2025-04-30,1,2,5,250076.0,438930.0,1842136.0,250076.0,219465.0,368427.2,1,188854.0,1,1,2,13,0.4,0.0,1.0,0,5,0.5,1,nan,Low,High,Lost,Low
860004000000000055294,2025-04-30,1,2,5,25891.0,111127.0,787568.0,25891.0,55563.5,157513.6,1,25891.0,1,1,2,16,0.0,0.2,1.0,7,5,0.5,1,Active,Low,Medium,Lost,Low
860014000000000039695,2025-04-30,0,2,5,0.0,6960390.0,7577648.0,0.0,3480195.0,1515529.6,0,0.0,0,1,2,14,0.4,0.0,1.0,8,5,0.0,1,Regular,Low,Premium,Potential,Low
860049000000000030819,2025-04-30,1,2,5,1250726.0,1374087.0,1862038.0,1250726.0,687043.5,372407.6,1,123361.0,1,1,2,13,0.4,0.0,1.0,4,5,0.5,1,Active,Low,Premium,Champions,Low
860014000000000038153,2025-04-30,0,2,5,0.0,198756.0,2699910.0,0.0,99378.0,539982.0,2,198756.0,0,1,2,13,0.2,0.0,1.0,22,5,1.0,1,Regular,Low,Medium,Potential,Low
860033000000000033350,2025-04-30,1,3,5,2260325.0,3211471.0,3898052.0,2260325.0,1070490.3333333333,779610.4,2,951146.0,1,1,3,15,0.4,0.0,1.0,4,5,0.6666666666666666,1,Active,Low,Premium,Champions,Low
860004000000000055267,2025-04-30,1,3,5,264109.0,1338544.0,2391074.0,264109.0,446181.3333333333,478214.8,0,0.0,1,1,3,15,0.2,0.2,1.0,4,5,0.0,1,Active,Low,Premium,Champions,Low
561468000000000034246,2025-04-30,0,2,5,0.0,540859.0,1635981.0,0.0,270429.5,327196.2,1,404768.0,0,1,2,18,0.2,0.4,1.25,14,5,0.5,1,Regular,Low,High,Potential,Low
626272000000000051988,2025-04-30,1,2,5,227527.0,313056.0,6255255.0,227527.0,156528.0,1251051.0,0,0.0,1,1,2,15,0.4,0.0,1.25,3,5,0.0,1,Active,Low,Medium,Lost,Low
561468000000000025838,2025-04-30,2,2,5,1813227.0,1813227.0,2812740.0,906613.5,906613.5,562548.0,1,917992.0,1,1,2,14,0.6,0.0,1.25,3,5,0.5,1,Active,Low,Premium,Champions,Low
860011000000000006399,2025-04-30,0,1,5,0.0,20619.0,3584566.0,0.0,20619.0,716913.2,0,0.0,0,1,1,13,0.0,0.0,1.0,20,5,0.0,1,Regular,Low,Low,Potential,Low
407342000000000051058,2025-04-30,0,2,5,0.0,1341759.0,1565364.0,0.0,670879.5,313072.8,2,1341759.0,0,1,2,17,0.0,0.2,1.0,9,5,1.0,1,Regular,Low,Premium,Potential,Low
561468000000000013823,2025-04-30,0,3,5,0.0,3078995.0,3413107.0,0.0,1026331.6666666666,682621.4,0,0.0,0,1,3,15,0.0,0.0,1.0,20,5,0.0,1,Regular,Low,Premium,Potential,Low
561468000000000006008,2025-04-30,0,1,5,0.0,1069943.0,2650367.0,0.0,1069943.0,530073.4,0,0.0,0,1,1,14,0.4,0.2,1.0,28,5,0.0,1,Regular,Low,High,Potential,Low
860006000000000027310,2025-04-30,1,2,5,1275847.0,4012857.0,8881964.0,1275847.0,2006428.5,1776392.8,1,2737010.0,1,1,2,13,0.4,0.0,1.0,3,5,0.5,1,Active,Low,Premium,Champions,Low
561468000000000007120,2025-04-30,1,2,5,7107.0,1590776.0,1752088.0,7107.0,795388.0,350417.6,0,0.0,1,1,2,14,0.2,0.0,1.0,4,5,0.0,1,Active,Low,Premium,Champions,Low
544081000000000034964,2025-04-30,0,2,5,0.0,9369731.0,10739261.0,0.0,4684865.5,2147852.2,1,9369731.0,0,1,2,13,0.2,0.0,1.0,13,5,0.5,1,Regular,Low,Premium,Potential,Low
561468000000000039648,2025-04-30,2,2,5,1421792.0,1421792.0,2589952.0,710896.0,710896.0,517990.4,2,1421792.0,1,1,2,15,0.2,0.2,1.0,3,5,1.0,1,Active,Low,Premium,Champions,Low
860049000000000006397,2025-04-30,1,2,6,1214827.0,2370399.0,4076214.0,1214827.0,1185199.5,679369.0,1,1155572.0,1,1,2,13,0.3333333333333333,0.0,1.2,3,6,0.5,1,Active,Low,Premium,Champions,Low
860002000000000005204,2025-04-30,0,3,5,0.0,859550.0,943321.0,0.0,286516.6666666667,188664.2,0,0.0,0,1,3,13,0.4,0.0,1.0,12,5,0.0,1,Regular,Low,High,Potential,Low
561468000000000002774,2025-04-30,0,2,5,0.0,1331176.0,2311300.0,0.0,665588.0,462260.0,0,0.0,0,1,2,14,0.0,0.2,1.0,21,5,0.0,1,Regular,Low,Premium,Potential,Low
561468000000000065844,2025-04-30,1,4,5,928532.0,1935338.0,2139029.0,928532.0,483834.5,427805.8,1,928532.0,1,1,4,15,0.8,0.0,1.0,3,5,0.25,1,Active,Low,Premium,Champions,Low
561468000000000036106,2025-04-30,0,3,6,0.0,430057.0,2895807.0,0.0,143352.33333333334,482634.5,0,0.0,0,1,3,15,0.3333333333333333,0.16666666666666666,1.2,10,6,0.0,1,Regular,Low,High,Potential,Low
860002000000000028996,2025-04-30,0,0,5,0.0,0.0,4664224.0,0.0,0.0,932844.8,0,0.0,0,0,0,17,0.0,0.0,1.0,41,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000054183,2025-04-30,1,1,5,736990.0,736990.0,9125900.0,736990.0,736990.0,1825180.0,0,0.0,1,1,1,12,0.2,0.2,1.0,4,5,0.0,1,Active,Low,High,Champions,Low
561468000000000010248,2025-04-30,0,0,6,0.0,0.0,2449663.0,0.0,0.0,408277.1666666667,0,0.0,0,0,0,11,0.0,0.0,1.0,48,6,0.0,1,Sleeping,nan,Low,At Risk,nan
860033000000000004058,2025-04-30,1,2,5,215178.0,364543.0,622900.0,215178.0,182271.5,124580.0,1,215178.0,1,1,2,14,0.6,0.0,1.0,7,5,0.5,1,Active,Low,Medium,Lost,Low
860006000000000016285,2025-04-30,1,3,5,952988.0,1189402.0,3824764.0,952988.0,396467.3333333333,764952.8,0,0.0,1,1,3,13,0.6,0.0,1.0,3,5,0.0,1,Active,Low,High,Champions,Low
860006000000000002066,2025-04-30,0,1,5,0.0,220650.0,1045765.0,0.0,220650.0,209153.0,0,0.0,0,1,1,11,0.6,0.4,1.0,11,5,0.0,1,Regular,Low,Medium,Potential,Low
860003000000000054309,2025-04-30,1,4,8,71912.0,1507420.0,2767399.0,71912.0,376855.0,345924.875,1,226401.0,1,1,4,14,0.25,0.0,1.1428571428571428,1,8,0.25,1,Active,Low,Premium,Champions,Low
860030000000000003090,2025-04-30,0,2,5,0.0,734551.0,2023046.0,0.0,367275.5,404609.2,0,0.0,0,1,2,12,0.6,0.0,1.0,24,5,0.0,1,Regular,Low,High,Potential,Low
860006000000000008945,2025-04-30,0,2,5,0.0,297304.0,1957211.0,0.0,148652.0,391442.2,1,141020.0,0,1,2,13,0.0,0.0,1.0,22,5,0.5,1,Regular,Low,Medium,Potential,Low
860004000000000009196,2025-04-30,0,2,5,0.0,56222.0,1271658.0,0.0,28111.0,254331.6,1,56222.0,0,1,2,15,0.2,0.2,1.0,11,5,0.5,1,Regular,Low,Low,Potential,Low
561468000000000009516,2025-04-30,0,0,5,0.0,0.0,1352334.0,0.0,0.0,270466.8,0,0.0,0,0,0,12,0.2,0.0,1.0,41,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000000635,2025-04-30,2,31,122,300941.0,11818240.0,72983480.0,150470.5,381233.5483870968,598225.2459016393,7,2690374.0,1,1,23,13,0.2459016393442623,0.12295081967213115,1.876923076923077,6,122,0.22580645161290322,2,Active,High,Premium,Champions,High
561468000000000049488,2025-04-30,1,2,5,61305.0,70414.0,399617.0,61305.0,35207.0,79923.4,2,70414.0,1,1,2,14,0.4,0.0,1.0,5,5,1.0,1,Active,Low,Low,Lost,Low
561468000000000040130,2025-04-30,0,2,7,0.0,806546.0,1877702.0,0.0,403273.0,268243.14285714284,0,0.0,0,1,2,13,0.5714285714285714,0.0,1.0,8,7,0.0,1,Regular,Low,High,Potential,Low
860006000000000031180,2025-04-30,0,2,7,0.0,1070612.0,2109867.0,0.0,535306.0,301409.5714285714,1,857139.0,0,1,1,13,0.2857142857142857,0.14285714285714285,1.0,9,7,0.5,1,Regular,Low,High,Potential,Low
860006000000000009002,2025-04-30,0,2,8,0.0,434934.0,3090348.0,0.0,217467.0,386293.5,1,251441.0,0,1,2,14,0.25,0.0,1.0,13,8,0.5,1,Regular,Low,High,Potential,Low
561468000000000030609,2025-04-30,1,3,5,140521.0,355723.0,1676096.0,140521.0,118574.33333333333,335219.2,0,0.0,1,1,3,16,0.2,0.0,1.0,1,5,0.0,1,Active,Low,Medium,Lost,Low
561468000000000028215,2025-04-30,1,2,5,1074483.0,1132190.0,2619706.0,1074483.0,566095.0,523941.2,2,1132190.0,1,1,2,13,0.4,0.0,1.0,4,5,1.0,1,Active,Low,High,Champions,Low
860049000000000009292,2025-04-30,0,2,5,0.0,1063117.0,2170280.0,0.0,531558.5,434056.0,2,1063117.0,0,1,2,14,0.2,0.0,1.0,15,5,1.0,1,Regular,Low,High,Potential,Low
561468000000000037078,2025-04-30,0,2,5,0.0,307753.0,564473.0,0.0,153876.5,112894.6,1,146116.0,0,1,2,18,0.2,0.4,1.0,17,5,0.5,1,Regular,Low,Medium,Potential,Low
561468000000000033172,2025-04-30,0,2,9,0.0,465885.0,2835962.0,0.0,232942.5,315106.8888888889,2,465885.0,0,1,2,14,0.2222222222222222,0.1111111111111111,1.125,11,9,1.0,1,Regular,Low,High,Potential,Low
561468000000000036412,2025-04-30,0,1,6,0.0,0.0,1487692.0,0.0,0.0,247948.66666666666,0,0.0,0,1,1,14,0.5,0.0,1.0,25,6,0.0,1,Regular,Low,Low,Potential,Low
860031000000000032413,2025-04-30,0,4,6,0.0,1804618.0,2414622.0,0.0,451154.5,402437.0,2,1119041.0,0,1,4,13,0.3333333333333333,0.0,1.0,18,6,0.5,1,Regular,Low,Premium,Potential,Low
860048000000000002567,2025-04-30,1,5,8,50132.0,803291.0,1716971.0,50132.0,160658.2,214621.375,0,0.0,1,1,4,16,0.375,0.25,1.1428571428571428,5,8,0.0,1,Active,Low,High,Champions,Low
860006000000000054385,2025-04-30,1,4,5,0.0,1312758.0,1352192.0,0.0,328189.5,270438.4,2,47663.0,1,1,4,14,0.6,0.0,1.0,5,5,0.5,1,Active,Low,Premium,Champions,Low
561468000000000031905,2025-04-30,1,3,5,228829.0,1326457.0,1835264.0,228829.0,442152.3333333333,367052.8,2,294602.0,1,1,3,13,0.4,0.0,1.0,3,5,0.6666666666666666,1,Active,Low,Premium,Champions,Low
561468000000000007786,2025-04-30,2,2,5,292050.0,292050.0,603552.0,146025.0,146025.0,120710.4,1,180364.0,1,1,2,12,0.6,0.0,1.0,3,5,0.5,1,Active,Low,Medium,Lost,Low
626257000000000074930,2025-04-30,0,0,5,0.0,0.0,2139400.0,0.0,0.0,427880.0,0,0.0,0,0,0,13,0.0,0.0,1.0,48,5,0.0,1,Sleeping,nan,Low,At Risk,nan
544081000000000075629,2025-04-30,0,2,5,0.0,376004.0,725806.0,0.0,188002.0,145161.2,0,0.0,0,1,2,13,0.2,0.0,1.0,23,5,0.0,1,Regular,Low,Medium,Potential,Low
561468000000000010567,2025-04-30,0,0,5,0.0,0.0,2069249.0,0.0,0.0,413849.8,0,0.0,0,0,0,9,0.4,0.4,1.0,31,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000054725,2025-04-30,0,6,7,0.0,2318229.0,2322608.0,0.0,386371.5,331801.14285714284,5,2318229.0,0,1,6,15,0.0,0.14285714285714285,1.1666666666666667,13,7,0.8333333333333334,1,Regular,Medium,Premium,Potential,Medium
860004000000000004862,2025-04-30,1,2,5,259851.0,361604.0,952069.0,259851.0,180802.0,190413.8,1,259851.0,1,1,2,17,0.4,0.4,1.0,4,5,0.5,1,Active,Low,Medium,Lost,Low
561468000000000038912,2025-04-30,0,1,5,0.0,3471984.0,5221333.0,0.0,3471984.0,1044266.6,0,0.0,0,1,1,10,0.8,0.2,1.0,25,5,0.0,1,Regular,Low,Premium,Potential,Low
561468000000000009965,2025-04-30,0,2,5,0.0,188559.0,1129349.0,0.0,94279.5,225869.8,2,188559.0,0,1,2,14,0.2,0.0,1.0,9,5,1.0,1,Regular,Low,Medium,Potential,Low
561468000000000002862,2025-04-30,0,2,5,0.0,64761.0,398211.0,0.0,32380.5,79642.2,1,64761.0,0,1,2,13,0.4,0.2,1.0,14,5,0.5,1,Regular,Low,Low,Potential,Low
860012000000000056634,2025-04-30,1,3,6,135812.0,156474.0,398898.0,135812.0,52158.0,66483.0,2,156474.0,1,1,3,14,0.3333333333333333,0.16666666666666666,1.0,1,6,0.6666666666666666,1,Active,Low,Medium,Lost,Low
626257000000000007242,2025-04-30,0,1,5,0.0,1105591.0,1446629.0,0.0,1105591.0,289325.8,0,0.0,0,1,1,17,0.2,0.4,1.0,14,5,0.0,1,Regular,Low,High,Potential,Low
561468000000000075393,2025-04-30,0,0,6,0.0,0.0,736151.0,0.0,0.0,122691.83333333333,0,0.0,0,0,0,11,0.16666666666666666,0.16666666666666666,1.2,45,6,0.0,1,Sleeping,nan,Low,At Risk,nan
544081000000000016784,2025-04-30,0,2,6,0.0,2195129.0,3367685.0,0.0,1097564.5,561280.8333333334,0,0.0,0,1,2,15,0.16666666666666666,0.0,1.0,14,6,0.0,1,Regular,Low,Premium,Potential,Low
860057000000000009301,2025-04-30,0,1,5,0.0,58323.0,1306297.0,0.0,58323.0,261259.4,0,0.0,0,1,1,14,0.4,0.0,1.0,10,5,0.0,1,Regular,Low,Low,Potential,Low
860048000000000031874,2025-04-30,0,4,11,0.0,736240.0,4397134.0,0.0,184060.0,399739.45454545453,2,376933.0,0,1,4,14,0.36363636363636365,0.0,1.1,24,11,0.5,1,Regular,Low,High,Potential,Low
561468000000000051781,2025-04-30,0,0,5,0.0,0.0,3033039.0,0.0,0.0,606607.8,0,0.0,0,0,0,11,0.2,0.0,1.0,33,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860006000000000055240,2025-04-30,0,3,7,0.0,2767684.0,3768041.0,0.0,922561.3333333334,538291.5714285715,1,109308.0,0,1,3,15,0.42857142857142855,0.2857142857142857,1.0,8,7,0.3333333333333333,1,Regular,Low,Premium,Potential,Low
561468000000000041684,2025-04-30,0,2,6,0.0,241219.0,2499314.0,0.0,120609.5,416552.3333333333,1,164781.0,0,1,2,15,0.5,0.3333333333333333,1.0,11,6,0.5,1,Regular,Low,Medium,Potential,Low
561468000000000075005,2025-04-30,1,1,5,30648.0,30648.0,3590532.0,30648.0,30648.0,718106.4,0,0.0,1,1,1,15,0.4,0.0,1.0,3,5,0.0,1,Active,Low,Low,Lost,Low
561468000000000003905,2025-04-30,0,1,5,0.0,136142.0,2875789.0,0.0,136142.0,575157.8,1,136142.0,0,1,1,16,0.4,0.0,1.0,9,5,1.0,1,Regular,Low,Medium,Potential,Low
561468000000000016563,2025-04-30,0,2,5,0.0,809475.0,1108295.0,0.0,404737.5,221659.0,1,223799.0,0,1,2,12,0.6,0.2,1.0,8,5,0.5,1,Regular,Low,High,Potential,Low
860006000000000031705,2025-04-30,0,2,5,0.0,1245598.0,2076492.0,0.0,622799.0,415298.4,1,1148345.0,0,1,2,15,0.0,0.0,1.0,12,5,0.5,1,Regular,Low,High,Potential,Low
860006000000000006569,2025-04-30,1,2,5,187608.0,358473.0,2319563.0,187608.0,179236.5,463912.6,2,358473.0,1,1,2,16,0.4,0.0,1.0,5,5,1.0,1,Active,Low,Medium,Lost,Low
860002000000000015322,2025-04-30,0,0,6,0.0,0.0,1751053.0,0.0,0.0,291842.1666666667,0,0.0,0,0,0,14,0.5,0.0,1.0,39,6,0.0,1,Sleeping,nan,Low,At Risk,nan
860006000000000000647,2025-04-30,0,2,6,0.0,1901396.0,5983646.0,0.0,950698.0,997274.3333333334,2,1901396.0,0,1,2,13,0.3333333333333333,0.16666666666666666,1.0,15,6,1.0,1,Regular,Low,Premium,Potential,Low
860049000000000002337,2025-04-30,0,1,5,0.0,78011.0,923782.0,0.0,78011.0,184756.4,0,0.0,0,1,1,12,0.2,0.0,1.0,26,5,0.0,1,Regular,Low,Low,Potential,Low
561468000000000032321,2025-04-30,1,1,5,72214.0,72214.0,1102603.0,72214.0,72214.0,220520.6,0,0.0,1,1,1,15,0.2,0.0,1.25,2,5,0.0,1,Active,Low,Low,Lost,Low
986008000000000005644,2025-04-30,0,0,5,0.0,0.0,2466825.0,0.0,0.0,493365.0,0,0.0,0,0,0,11,0.4,0.0,1.25,59,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860006000000000049182,2025-04-30,1,2,5,88098.0,88098.0,1703075.0,88098.0,44049.0,340615.0,1,0.0,1,1,2,15,0.4,0.0,1.0,2,5,0.5,1,Active,Low,Low,Lost,Low
860004000000000033094,2025-04-30,0,1,6,0.0,1195539.0,3125211.0,0.0,1195539.0,520868.5,0,0.0,0,1,1,13,0.16666666666666666,0.0,1.0,29,6,0.0,1,Regular,Low,High,Potential,Low
860049000000000031967,2025-04-30,2,4,5,1433590.0,2718848.0,2815421.0,716795.0,679712.0,563084.2,0,0.0,1,1,4,12,0.2,0.0,1.0,0,5,0.0,1,nan,Low,Premium,Lost,Low
561468000000000039789,2025-04-30,0,0,5,0.0,0.0,1120478.0,0.0,0.0,224095.6,0,0.0,0,0,0,15,0.2,0.0,1.0,34,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860033000000000058252,2025-04-30,0,2,5,0.0,154308.0,1128851.0,0.0,77154.0,225770.2,2,154308.0,0,1,2,11,0.2,0.2,1.0,14,5,1.0,1,Regular,Low,Medium,Potential,Low
561468000000000009589,2025-04-30,0,2,6,0.0,171972.0,1384270.0,0.0,85986.0,230711.66666666666,1,45447.0,0,1,2,12,0.3333333333333333,0.0,1.0,10,6,0.5,1,Regular,Low,Medium,Potential,Low
860006000000000002408,2025-04-30,0,2,5,0.0,314871.0,553266.0,0.0,157435.5,110653.2,0,0.0,0,1,2,14,0.4,0.0,1.0,15,5,0.0,1,Regular,Low,Medium,Potential,Low
860006000000000074146,2025-04-30,1,2,5,181135.0,450018.0,744223.0,181135.0,225009.0,148844.6,1,268883.0,1,1,2,14,0.2,0.0,1.0,4,5,0.5,1,Active,Low,High,Champions,Low
561468000000000032608,2025-04-30,1,2,5,0.0,617789.0,1004873.0,0.0,308894.5,200974.6,2,617789.0,1,1,2,11,0.2,0.2,1.0,5,5,1.0,1,Active,Low,High,Champions,Low
860049000000000018195,2025-04-30,0,1,5,0.0,139377.0,505356.0,0.0,139377.0,101071.2,0,0.0,0,1,1,14,0.2,0.0,1.0,24,5,0.0,1,Regular,Low,Medium,Potential,Low
561468000000000053293,2025-04-30,0,3,5,0.0,1509156.0,1697163.0,0.0,503052.0,339432.6,1,112394.0,0,1,3,14,0.0,0.0,1.0,13,5,0.3333333333333333,1,Regular,Low,Premium,Potential,Low
561468000000000007067,2025-04-30,0,0,5,0.0,0.0,1400370.0,0.0,0.0,280074.0,0,0.0,0,0,0,14,0.4,0.0,1.0,38,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860051000000000014589,2025-04-30,0,2,5,0.0,1128147.0,1637226.0,0.0,564073.5,327445.2,1,1067793.0,0,1,2,12,0.2,0.2,1.0,20,5,0.5,1,Regular,Low,High,Potential,Low
860057000000000048758,2025-04-30,1,3,5,387218.0,667482.0,1499277.0,387218.0,222494.0,299855.4,1,83951.0,1,1,3,18,0.4,0.0,1.0,3,5,0.3333333333333333,1,Active,Low,High,Champions,Low
561468000000000018383,2025-04-30,1,4,5,90183.0,337435.0,1105562.0,90183.0,84358.75,221112.4,0,0.0,1,1,4,11,0.0,0.0,1.0,7,5,0.0,1,Active,Low,Medium,Lost,Low
860006000000000053170,2025-04-30,0,3,6,0.0,1898945.0,2097264.0,0.0,632981.6666666666,349544.0,1,1065888.0,0,1,3,13,0.8333333333333334,0.0,1.2,11,6,0.3333333333333333,1,Regular,Low,Premium,Potential,Low
561468000000000012075,2025-04-30,0,4,8,0.0,466953.0,1529098.0,0.0,116738.25,191137.25,2,205181.0,0,1,4,13,0.125,0.125,1.0,10,8,0.5,1,Regular,Low,High,Potential,Low
860053000000000040024,2025-04-30,0,0,5,0.0,0.0,1530644.0,0.0,0.0,306128.8,0,0.0,0,0,0,17,0.0,0.0,1.0,40,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860004000000000018828,2025-04-30,0,1,5,0.0,211695.0,347130.0,0.0,211695.0,69426.0,0,0.0,0,1,1,15,0.2,0.0,1.0,8,5,0.0,1,Regular,Low,Medium,Potential,Low
860033000000000006985,2025-04-30,0,1,5,0.0,91506.0,2011793.0,0.0,91506.0,402358.6,0,0.0,0,1,1,18,0.0,0.4,1.0,12,5,0.0,1,Regular,Low,Low,Potential,Low
860006000000000033357,2025-04-30,1,1,5,1528017.0,1528017.0,3593294.0,1528017.0,1528017.0,718658.8,0,0.0,1,1,1,13,0.0,0.2,1.0,6,5,0.0,1,Active,Low,Premium,Champions,Low
561468000000000053045,2025-04-30,0,4,5,0.0,1273828.0,1334854.0,0.0,318457.0,266970.8,0,0.0,0,1,4,12,0.4,0.2,1.0,10,5,0.0,1,Regular,Low,High,Potential,Low
561468000000000003770,2025-04-30,0,0,5,0.0,0.0,620228.0,0.0,0.0,124045.6,0,0.0,0,0,0,17,0.2,0.4,1.0,52,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860014000000000019597,2025-04-30,0,2,5,0.0,1036177.0,2973137.0,0.0,518088.5,594627.4,1,836952.0,0,1,2,12,0.0,0.0,1.0,15,5,0.5,1,Regular,Low,High,Potential,Low
407342000000000055673,2025-04-30,1,3,5,85639.0,456012.0,972689.0,85639.0,152004.0,194537.8,1,141195.0,1,1,3,15,0.2,0.0,1.0,4,5,0.3333333333333333,1,Active,Low,High,Champions,Low
402306000000000008352,2025-04-30,0,1,5,0.0,76787.0,1959144.0,0.0,76787.0,391828.8,0,0.0,0,1,1,16,0.0,0.2,1.0,15,5,0.0,1,Regular,Low,Low,Potential,Low
561468000000000004876,2025-04-30,0,2,5,0.0,148917.0,452974.0,0.0,74458.5,90594.8,0,0.0,0,1,2,12,0.4,0.4,1.0,13,5,0.0,1,Regular,Low,Medium,Potential,Low
860033000000000052514,2025-04-30,1,2,5,32796.0,32796.0,1552882.0,32796.0,16398.0,310576.4,0,0.0,1,1,2,12,0.6,0.0,1.0,6,5,0.0,1,Active,Low,Low,Lost,Low
860014000000000004773,2025-04-30,0,2,5,0.0,251886.0,1440896.0,0.0,125943.0,288179.2,0,0.0,0,1,2,12,0.2,0.0,1.0,14,5,0.0,1,Regular,Low,Medium,Potential,Low
561468000000000053473,2025-04-30,0,4,5,0.0,1075158.0,1786349.0,0.0,268789.5,357269.8,2,1064970.0,0,1,4,16,0.4,0.0,1.25,12,5,0.5,1,Regular,Low,High,Potential,Low
561468000000000047690,2025-04-30,1,3,5,1211732.0,1309451.0,1415768.0,1211732.0,436483.6666666667,283153.6,0,0.0,1,1,3,15,0.4,0.0,1.0,3,5,0.0,1,Active,Low,Premium,Champions,Low
561468000000000016354,2025-04-30,1,2,5,0.0,727999.0,3504408.0,0.0,363999.5,700881.6,0,0.0,1,1,2,13,0.6,0.0,1.0,7,5,0.0,1,Active,Low,High,Champions,Low
561468000000000051407,2025-04-30,0,2,5,0.0,599484.0,1814087.0,0.0,299742.0,362817.4,1,599484.0,0,1,2,15,0.2,0.2,1.0,15,5,0.5,1,Regular,Low,High,Potential,Low
860031000000000004947,2025-04-30,0,2,7,0.0,319894.0,4338779.0,0.0,159947.0,619825.5714285715,0,0.0,0,1,2,14,0.2857142857142857,0.0,1.0,9,7,0.0,1,Regular,Low,Medium,Potential,Low
860049000000000049864,2025-04-30,0,2,5,0.0,264799.0,9357038.0,0.0,132399.5,1871407.6,1,164399.0,0,1,2,17,0.0,0.0,1.0,28,5,0.5,1,Regular,Low,Medium,Potential,Low
561468000000000054269,2025-04-30,2,2,5,1170102.0,1170102.0,4380804.0,585051.0,585051.0,876160.8,1,120949.0,1,1,2,15,0.2,0.4,1.0,0,5,0.5,1,nan,Low,High,Lost,Low
561468000000000030947,2025-04-30,0,1,5,0.0,1097803.0,4440478.0,0.0,1097803.0,888095.6,0,0.0,0,1,1,13,0.2,0.0,1.0,30,5,0.0,1,Regular,Low,High,Potential,Low
561468000000000012187,2025-04-30,0,2,8,0.0,2143457.0,9951207.0,0.0,1071728.5,1243900.875,0,0.0,0,1,2,12,0.0,0.0,1.1428571428571428,16,8,0.0,1,Regular,Low,Premium,Potential,Low
860003000000000038600,2025-04-30,0,3,5,0.0,2039098.0,2557008.0,0.0,679699.3333333334,511401.6,2,1908025.0,0,1,3,13,0.4,0.0,1.0,8,5,0.6666666666666666,1,Regular,Low,Premium,Potential,Low
860006000000000032516,2025-04-30,0,2,5,0.0,634132.0,2713729.0,0.0,317066.0,542745.8,1,634132.0,0,1,2,10,0.2,0.2,1.0,13,5,0.5,1,Regular,Low,High,Potential,Low
860008000000000053702,2025-04-30,0,2,5,0.0,332323.0,2545914.0,0.0,166161.5,509182.8,1,159802.0,0,1,2,17,0.0,0.0,1.0,19,5,0.5,1,Regular,Low,Medium,Potential,Low
860004000000000044999,2025-04-30,2,2,5,2792471.0,2792471.0,3281840.0,1396235.5,1396235.5,656368.0,1,1334799.0,1,1,2,12,0.2,0.0,1.0,0,5,0.5,1,nan,Low,Premium,Lost,Low
